"","CustomerID","Region","TownSize","Gender","Age","EducationYears","JobCategory","UnionMember","EmploymentLength","Retired","HHIncome","DebtToIncomeRatio","CreditDebt","OtherDebt","LoanDefault","MaritalStatus","HouseholdSize","NumberPets","NumberCats","NumberDogs","NumberBirds","HomeOwner","CarsOwned","CarOwnership","CarBrand","CarValue","CommuteTime","PoliticalPartyMem","Votes","CreditCard","CardTenure","CardItemsMonthly","CardSpendMonth","ActiveLifestyle","PhoneCoTenure","VoiceLastMonth","VoiceOverTenure","EquipmentRental","EquipmentLastMonth","EquipmentOverTenure","CallingCard","WirelessData","DataLastMonth","DataOverTenure","Multiline","VM","Pager","Internet","CallerID","CallWait","CallForward","ThreeWayCalling","EBilling","TVWatchingHours","OwnsPC","OwnsMobileDevice","OwnsGameSystem","OwnsFax","NewsSubscriber","HHIncome_2","CarValue_2","CardSpendMonth_2","VoiceLastMonth_2","VoiceOverTenure_2","EquipmentLastMonth_2","EquipmentOverTenure_2","DataLastMonth_2","DataOverTenure_2","TotalDebt","TotalLastMonth","TotalTenure","TotalDebtLog","TotalLastMonthLog","TotalTenureLog","HHIncome_2Log","CarValue_2Log","CardSpendMonth_2Log","VoiceLastMonth_2Log","VoiceOverTenure_2Log","CreditDebtLog","OtherDebtLog","EmploymentLengthLog","DebtToIncomeRatioLog","CardTenureLog","EquipmentLastMonth_2Log","EquipmentOverTenure_2Log","DataLastMonth_2Log","DataOverTenure_2Log"
"2370","3705-BBBFVD-22T",4,2,1,56,14,3,1,17,0,"$ 64,000.00",6.6,0.375936,3.848064,0,1,1,0,0,0,0,0,2,1,0,"$ 30,600.00",33,1,0,0,28,5,"$ 1,814.00",1,56,"$ 60.90","$ 1,181.70",0,"$ -","$ -",0,0,"$ -","$ -",0,0,0,0,0,1,0,0,0,23,0,0,0,0,1,64000,30600,1814,60,1181,36,1153,36,1270,4.224,132,3604,1.44078254640396,4.88280192258637,8.18979961872823,11.0666383623418,10.3287552879405,7.50328963067508,4.0943445622221,7.07411681619736,-0.978336362846037,1.34757016468178,2.83321334405622,1.88706964903238,3.3322045101752,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2371","6634-NBCERS-KHL",4,1,1,69,15,0,0,27,1,"$ 18,000.00",9.4,0.979668,0.712332,0,0,3,2,0,2,0,0,1,0,0,"$ 6,200.00",17,0,1,0,40,17,"$ 2,872.90",0,72,"$ 91.65","$ 2,228.20",1,"$ 43.90","$ 3,101.75",1,0,"$ -","$ -",1,1,0,4,0,0,1,1,0,15,1,1,1,0,1,18000,6200,2872,91,2228,43,3101,36,1270,1.692,170,6599,0.525911261184032,5.13579843705026,8.79467340138342,9.7981270368783,8.73230457103318,7.96276393016811,4.51085950651685,7.70885960104718,-0.0205415402251103,-0.339211184115724,3.29583686600433,2.24070968927596,3.68887945411394,3.76120011569356,8.03947991910045,3.58351893845611,7.14677217945264
"2372","7447-YOOHFG-BER",1,1,1,77,17,3,0,15,1,"$ 21,000.00",7.8,0.127764,1.510236,0,1,1,7,2,0,0,0,0,-1,-1,"$ (1,000.00)",17,1,1,4,23,10,"$ 2,369.00",0,61,"$ 27.30","$ 581.85",1,"$ 24.20","$ 1,414.80",1,0,"$ -","$ -",1,0,0,2,0,0,0,0,1,24,1,0,0,0,1,21000,18800,2369,27,581,24,1414,36,1270,1.638,87,3265,0.493475985430878,4.46590811865458,8.09101504171053,9.95227771670556,9.84161214881804,7.77022320415879,3.29583686600433,6.36475075685191,-2.05757046686167,0.412265930005334,2.70805020110221,2.05412373369555,3.13549421592915,3.17805383034795,7.25417784645652,3.58351893845611,7.14677217945264
"2373","1310-LEPNNA-W5A",1,2,1,74,16,4,0,7,0,"$ 92,000.00",12,2.71584,8.32416,0,1,1,10,0,4,0,1,3,1,1,"$ 57,300.00",27,1,0,1,20,7,"$ 2,581.10",0,55,"$ 30.75","$ 534.55",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,1,0,1,0,1,0,22,1,0,0,0,0,92000,57300,2581,30,534,36,1153,36,1270,11.04,102,2957,2.40152504084895,4.62497281328427,7.99193051985248,11.4295438560312,10.9560559027028,7.85593219971861,3.40119738166216,6.2803958389602,0.999101297799175,2.11916212987477,1.94591014905531,2.484906649788,2.99573227355399,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2374","9758-STTNOX-JRP",2,4,0,78,12,2,0,49,1,"$ 84,000.00",25.7,5.785584,15.802416,0,1,1,3,0,3,0,1,2,1,1,"$ 50,600.00",24,1,1,3,35,13,"$ 4,374.80",1,69,"$ 109.50","$ 2,356.30",0,"$ -","$ -",1,1,"$ 39.55","$ 2,676.00",1,1,1,0,1,1,1,1,0,17,1,0,0,1,0,84000,50600,4374,109,2356,36,1153,39,2676,21.588,184,6185,3.0721376047564,5.21493575760899,8.72988228482659,11.3385720778255,10.8317068552756,8.38343320123671,4.69134788222914,7.76472054477148,1.75536930628512,2.76016283973557,3.89182029811063,3.24649099190117,3.55534806148941,3.58351893845611,7.05012252026906,3.66356164612965,7.89207842124812
"2375","8038-AWHKFE-7E5",5,4,1,64,14,5,1,31,0,"$ 106,000.00",1.4,0.301252,1.182748,0,1,1,0,0,0,0,1,3,1,1,"$ 49,200.00",26,0,0,1,37,10,"$ 5,022.60",1,68,"$ 166.20","$ 3,674.20",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,0,1,1,1,0,31,0,0,0,0,1,106000,49200,5022,166,3674,36,1153,36,1270,1.484,238,6097,0.394741144745189,5.47227067367148,8.71555212590782,11.5711943730942,10.8036489024804,8.52158353971753,5.11198778835654,8.20903626577507,-1.19980815519516,0.167840544553267,3.43398720448515,0.336472236621213,3.61091791264422,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2376","8528-CVLRSJ-SUC",4,5,0,61,19,3,0,11,0,"$ 38,000.00",15.6,1.298232,4.629768,0,0,2,1,0,1,0,1,2,1,1,"$ 17,900.00",25,0,0,0,28,12,"$ 3,898.70",0,56,"$ 64.35","$ 1,143.60",0,"$ -","$ -",1,1,"$ 32.75","$ 1,786.10",1,1,0,0,1,1,1,1,0,17,0,0,1,0,1,38000,17900,3898,64,1143,36,1153,32,1786,5.928,132,4082,1.77968688799379,4.88280192258637,8.31434234336979,10.5453414387085,9.79255599182885,8.26821888006751,4.15888308335967,7.04141166379481,0.26100333882815,1.53250675885133,2.39789527279837,2.74727091425549,3.3322045101752,3.58351893845611,7.05012252026906,3.46573590279973,7.48773376143644
"2377","7644-GUTBHT-RJH",1,2,0,42,9,5,0,15,0,"$ 52,000.00",9.2,0.736736,4.047264,0,0,3,0,0,0,0,1,4,1,1,"$ 30,800.00",20,0,1,2,23,9,"$ 3,011.80",0,51,"$ 24.45","$ 436.30",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,1,0,0,0,0,1,20,1,1,1,0,1,52000,30800,3011,24,436,36,1153,36,1270,4.784,96,2859,1.56527701664833,4.56434819146784,7.95822719232231,10.8589989975636,10.3352699689617,8.01002752848173,3.17805383034795,6.07764224334903,-0.305525659920177,1.39804109727242,2.70805020110221,2.21920348405499,3.13549421592915,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2378","7905-WKQYSX-260",2,1,0,26,14,4,0,1,0,"$ 20,000.00",13.2,1.09032,1.54968,1,0,3,8,2,0,0,1,4,0,1,"$ 9,200.00",23,1,1,0,1,8,"$ 1,833.70",0,2,"$ 6.90","$ 2.60",1,"$ 54.00","$ 55.85",1,1,"$ 44.40","$ 53.40",1,1,1,3,1,0,1,1,1,19,1,1,1,1,0,20000,9200,1833,6,2,54,55,44,53,2.64,104,110,0.970778917158225,4.64439089914137,4.70048036579242,9.90348755253613,9.12695876303713,7.5137092478397,1.79175946922805,0.693147180559945,0.0864712311371205,0.438048458004184,0,2.58021682959233,0,3.98898404656427,4.00733318523247,3.78418963391826,3.97029191355212
"2379","1572-NRBFLG-KBF",5,1,0,67,11,1,0,26,0,"$ 166,000.00",14,16.12856,7.11144,1,1,1,0,0,0,0,0,4,1,1,"$ 64,100.00",16,0,0,2,37,11,"$ 3,491.50",1,68,"$ 70.95","$ 1,564.05",0,"$ -","$ -",1,0,"$ -","$ -",1,0,0,0,0,0,0,0,0,25,0,1,0,0,1,166000,64100,3491,70,1564,36,1153,36,1270,23.24,142,3987,3.14587493198371,4.95582705760126,8.29079434738136,12.0197430673387,11.0681996429088,8.15794350710504,4.24849524204936,7.35500192110526,2.78059161350838,1.96170475495395,3.25809653802148,2.63905732961526,3.61091791264422,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2380","1507-NPSCTR-H9G",2,4,1,72,13,1,1,30,1,"$ 9,000.00",6.4,0.193536,0.382464,0,1,1,0,0,0,0,0,3,0,1,"$ 4,300.00",23,1,0,1,18,7,"$ 679.60",0,33,"$ 30.30","$ 350.05",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9000,4300,679,30,350,36,1153,36,1270,0.576,102,2773,-0.551647618286246,4.62497281328427,7.92768504561578,9.10497985631836,8.36637030168165,6.5206211275587,3.40119738166216,5.85793315448346,-1.64229173730518,-0.961120747791949,3.40119738166216,1.85629799036563,2.89037175789616,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2381","2794-GBOANT-LQM",5,5,1,42,12,0,0,13,0,"$ 44,000.00",8.6,1.668744,2.115256,0,1,3,0,0,0,0,1,1,0,1,"$ 25,700.00",31,1,0,1,6,18,"$ 6,131.90",1,21,"$ 22.50","$ 149.55",1,"$ 29.05","$ 585.45",0,0,"$ -","$ -",0,0,0,3,0,0,0,0,0,28,1,1,1,0,0,44000,25700,6131,22,149,29,585,36,1270,3.784,87,2004,1.33078165118963,4.46590811865458,7.60290046220476,10.6919449129004,10.1542462708833,8.72111314776269,3.09104245335832,5.00394630594546,0.512071247654341,0.749175845362594,2.56494935746154,2.15176220325946,1.79175946922805,3.36729582998647,6.37161184723186,3.58351893845611,7.14677217945264
"2382","5406-NWOZCV-QAA",3,2,1,28,18,5,0,3,0,"$ 124,000.00",14.2,3.380736,14.227264,1,0,5,2,0,0,2,0,6,1,1,"$ 47,600.00",28,1,1,1,7,11,"$ 5,679.30",1,25,"$ 12.30","$ 85.85",1,"$ 49.45","$ 1,255.15",1,1,"$ 59.05","$ 1,469.45",0,1,1,3,1,1,1,1,1,21,1,1,1,0,0,124000,47600,5679,12,85,49,1255,59,1469,17.608,120,2809,2.86835334422416,4.78749174278205,7.94058382710424,11.7280368445872,10.7705880402195,8.64453043987743,2.484906649788,4.44265125649032,1.21809343726981,2.65516012376312,1.09861228866811,2.65324196460721,1.94591014905531,3.89182029811063,7.13489085156588,4.07753744390572,7.29233717617388
"2383","2955-WHQPEV-V10",2,4,1,71,19,3,0,6,0,"$ 37,000.00",14.2,2.211934,3.042066,0,1,1,0,0,0,0,0,3,1,1,"$ 24,300.00",26,1,1,1,7,16,"$ 2,885.20",0,12,"$ 28.35","$ 109.80",1,"$ 41.80","$ 420.65",1,1,"$ 27.70","$ 327.85",0,1,1,4,1,1,1,0,1,23,1,0,1,1,0,37000,24300,2885,28,109,41,420,27,327,5.254,96,856,1.65898969126335,4.56434819146784,6.75227037614174,10.5186731916264,10.0982316293286,7.9672801789422,3.3322045101752,4.69134788222914,0.793867245963592,1.11253688985421,1.79175946922805,2.65324196460721,1.94591014905531,3.71357206670431,6.04025471127741,3.29583686600433,5.78996017089725
"2384","9313-YQDSKI-YB3",4,5,0,63,17,2,1,17,0,"$ 109,000.00",3.4,0.478074,3.227926,0,0,2,3,2,1,0,1,1,1,1,"$ 49,700.00",36,1,1,1,32,8,"$ 2,840.60",1,65,"$ 64.50","$ 1,391.70",1,"$ 26.30","$ 1,715.50",1,0,"$ -","$ -",1,0,0,0,0,0,0,0,0,15,1,0,1,0,1,109000,49700,2840,64,1391,26,1715,36,1270,3.706,126,4376,1.30995312786317,4.83628190695148,8.38389034410182,11.5991031612113,10.8137602120847,7.95155933115525,4.15888308335967,7.23777819192344,-0.737989746757297,1.17183982573353,2.83321334405622,1.22377543162212,3.46573590279973,3.25809653802148,7.44716835960004,3.58351893845611,7.14677217945264
"2385","8879-QMWAZV-WKZ",1,1,0,41,13,2,0,13,0,"$ 74,000.00",16.9,4.352088,8.153912,0,0,4,1,1,0,0,1,2,1,0,"$ 48,700.00",25,1,1,2,23,8,"$ 3,496.70",0,66,"$ 38.10","$ 885.10",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,1,1,1,1,0,22,0,0,0,0,1,74000,48700,3496,38,885,36,1153,36,1270,12.506,110,3308,2.52620852914511,4.70048036579242,8.10409905614358,11.2118203721863,10.7934343090707,8.15937473677543,3.63758615972639,6.78558764500793,1.47065572993744,2.09849781208962,2.56494935746154,2.82731362192903,3.13549421592915,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2386","6127-OEEXCT-QVG",3,2,1,63,19,2,0,18,1,"$ 21,000.00",5.4,0.31752,0.81648,0,0,3,0,0,0,0,0,3,1,0,"$ 6,300.00",26,1,1,0,24,13,"$ 2,672.30",1,49,"$ 30.90","$ 513.15",0,"$ -","$ -",1,0,"$ -","$ -",1,0,0,2,0,0,0,0,1,17,1,1,0,0,1,21000,6300,2672,30,513,36,1153,36,1270,1.134,102,2936,0.12575120530556,4.62497281328427,7.98480338973441,9.95227771670556,8.74830491237962,7.89058253465654,3.40119738166216,6.24027584517077,-1.14721447050733,-0.202752861666476,2.89037175789616,1.68639895357023,3.17805383034795,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2387","8211-UVJYND-MHJ",2,3,1,74,14,3,0,13,1,"$ 10,000.00",19.4,0.45396,1.48604,0,0,2,0,0,0,0,0,1,0,1,"$ 6,800.00",31,1,1,1,14,9,"$ 913.30",0,35,"$ 29.10","$ 309.15",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,10000,6800,913,29,309,36,1153,36,1270,1.94,101,2732,0.662687973075237,4.61512051684126,7.91278922069068,9.21034037197618,8.8246778911642,6.81673588059497,3.36729582998647,5.73334127689775,-0.789746190549199,0.396114863833691,2.56494935746154,2.96527306606928,2.63905732961526,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2388","5961-QPJFOP-KXC",1,3,0,69,13,3,0,11,0,"$ 62,000.00",7.3,1.74251,2.78349,0,1,1,3,1,0,2,0,3,1,1,"$ 30,000.00",28,0,1,1,24,10,"$ 1,508.10",0,53,"$ 25.35","$ 409.50",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,1,1,1,1,0,24,0,0,0,0,0,62000,30000,1508,25,409,36,1153,36,1270,4.526,97,2832,1.50983854721135,4.57471097850338,7.94873845481361,11.0348896640272,10.3089526606443,7.3185395485679,3.2188758248682,6.0137151560428,0.555326602516993,1.02370553603573,2.39789527279837,1.98787434815435,3.17805383034795,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2389","7019-CERWDK-URZ",4,2,1,57,16,3,0,15,0,"$ 124,000.00",2.2,0.289168,2.438832,0,1,3,0,0,0,0,0,1,1,0,"$ 76,200.00",22,0,1,1,15,15,"$ 3,510.10",1,37,"$ 43.20","$ 504.40",1,"$ 28.30","$ 1,020.45",0,0,"$ -","$ -",0,0,0,1,0,0,1,0,0,24,1,1,0,0,0,124000,76200,3510,43,504,28,1020,36,1270,2.728,107,2794,1.00356873998122,4.67282883446191,7.93522953981691,11.7280368445872,11.2411167416747,8.16337131645991,3.76120011569356,6.22257626807137,-1.24074744488885,0.891519236172593,2.70805020110221,0.78845736036427,2.70805020110221,3.3322045101752,6.92755790627832,3.58351893845611,7.14677217945264
"2390","5494-KGDGKI-6X1",5,5,1,34,16,2,1,10,0,"$ 132,000.00",1.5,1.16622,0.81378,0,1,2,0,0,0,0,1,1,1,0,"$ 57,300.00",30,1,0,2,16,8,"$ 2,644.60",0,52,"$ 35.55","$ 581.65",1,"$ 35.05","$ 1,785.10",1,0,"$ -","$ -",1,1,0,3,0,0,0,0,0,16,1,1,1,0,1,132000,57300,2644,35,581,35,1785,36,1270,1.98,106,3636,0.683096844706444,4.66343909411207,8.19863945529737,11.7905572015685,10.9560559027028,7.88004820097158,3.55534806148941,6.36475075685191,0.153767749375894,-0.206065219779459,2.30258509299405,0.405465108108164,2.77258872223978,3.55534806148941,7.48717369421374,3.58351893845611,7.14677217945264
"2391","6758-ULCQSF-EBK",1,2,0,43,15,3,0,8,0,"$ 37,000.00",4.9,0.438746,1.374254,0,1,1,2,0,2,0,0,3,1,1,"$ 26,000.00",28,0,0,4,12,9,"$ 1,526.90",1,28,"$ 29.25","$ 256.85",0,"$ -","$ -",0,0,"$ -","$ -",1,0,0,3,1,1,0,0,0,21,1,1,1,0,1,37000,26000,1526,29,256,36,1153,36,1270,1.813,101,2679,0.594982931772714,4.61512051684126,7.89319886954461,10.5186731916264,10.1658518170036,7.3304052118444,3.36729582998647,5.54517744447956,-0.823834621052737,0.317911038432949,2.07944154167984,1.58923520511658,2.484906649788,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2392","7798-IUVKYF-HKM",4,5,1,57,13,4,0,6,0,"$ 45,000.00",9.3,1.201095,2.983905,0,1,1,4,0,0,0,0,4,1,0,"$ 23,400.00",46,1,1,2,12,8,"$ 1,567.10",0,26,"$ 29.85","$ 248.40",0,"$ -","$ -",0,0,"$ -","$ -",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,45000,23400,1567,29,248,36,1153,36,1270,4.185,101,2671,1.43150670394144,4.61512051684126,7.89020821310996,10.7144177687525,10.0604913013458,7.35691824235602,3.36729582998647,5.51342874616498,0.183233640718923,1.0932328453736,1.79175946922805,2.23001440015921,2.484906649788,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2393","7323-ZGUDKZ-KQ1",2,3,0,37,11,4,0,4,0,"$ 31,000.00",5.7,0.756276,1.010724,0,0,3,6,0,0,0,1,2,1,0,"$ 17,000.00",31,0,0,0,19,13,"$ 3,953.80",0,64,"$ 85.95","$ 1,808.80",0,"$ -","$ -",1,0,"$ -","$ -",1,0,0,4,0,1,0,0,0,17,1,1,1,0,1,31000,17000,3953,85,1808,36,1153,36,1270,1.767,157,4231,0.569283193337559,5.05624580534831,8.35019365072007,10.3417424834673,9.74096862303835,8.28223006329669,4.44265125649032,7.49997654095212,-0.279348890062781,0.0106669057352201,1.38629436111989,1.7404661748405,2.94443897916644,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2394","7723-BIVPPL-65P",5,5,0,35,20,2,0,4,0,"$ 41,000.00",2.7,0.213651,0.893349,0,0,5,4,0,0,0,1,3,1,1,"$ 13,700.00",40,0,0,1,18,10,"$ 5,079.70",1,55,"$ 24.90","$ 440.65",1,"$ 50.40","$ 2,688.55",0,1,"$ 52.60","$ 2,825.80",1,1,1,4,1,1,0,0,1,14,1,1,1,1,1,41000,13700,5079,24,440,50,2688,52,2825,1.107,126,5953,0.1016536537265,4.83628190695148,8.69165057315339,10.6213273456864,9.52515111181622,8.53286967080125,3.17805383034795,6.08677472691231,-1.54341143635075,-0.112777956985688,1.38629436111989,0.993251773010283,2.89037175789616,3.91202300542815,7.89655270164304,3.95124371858143,7.94626364358054
"2395","3956-EPFAKP-KFS",3,1,1,39,18,3,0,3,0,"$ 85,000.00",14.2,1.71394,10.35606,0,1,1,0,0,0,0,1,2,1,0,"$ 34,300.00",24,0,1,1,14,15,"$ 4,039.00",1,31,"$ 24.15","$ 251.45",1,"$ 40.55","$ 1,206.10",1,1,"$ 32.90","$ 937.20",1,1,0,3,1,0,1,1,1,21,1,1,1,1,0,85000,34300,4039,24,251,40,1206,32,937,12.07,96,2394,2.49072303510944,4.56434819146784,7.78072088611792,11.3504065354725,10.442900633154,8.30375241556341,3.17805383034795,5.52545293913178,0.538794813728564,2.33757185561527,1.09861228866811,2.65324196460721,2.63905732961526,3.68887945411394,7.09506437728713,3.46573590279973,6.84268328223842
"2396","1198-GCOWXL-LC9",1,1,1,23,13,1,0,4,0,"$ 28,000.00",1.6,0.26656,0.18144,0,0,4,9,0,0,0,1,1,1,1,"$ 16,400.00",16,0,0,1,5,13,"$ 4,425.90",1,56,"$ 53.70","$ 1,057.70",0,"$ -","$ -",1,0,"$ -","$ -",1,0,0,0,0,0,0,0,0,25,0,1,0,0,1,28000,16400,4425,53,1057,36,1153,36,1270,0.448,125,3480,-0.802962046567152,4.8283137373023,8.15478757276852,10.2399597891573,9.70503661381229,8.39502555744203,3.97029191355212,6.96318998587024,-1.32215592000366,-1.70683025844275,1.38629436111989,0.470003629245736,1.6094379124341,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2397","4448-WMEAXN-684",1,2,0,75,16,2,0,30,1,"$ 20,000.00",2.1,0.24024,0.17976,0,1,1,9,0,0,0,0,2,1,1,"$ 9,800.00",28,0,0,2,29,6,"$ 1,503.00",0,61,"$ 39.75","$ 778.45",1,"$ 39.10","$ 2,371.45",1,0,"$ -","$ -",1,1,1,2,0,1,0,0,1,12,1,1,1,0,1,20000,9800,1503,39,778,39,2371,36,1270,0.42,114,4419,-0.867500567704723,4.7361984483945,8.39366870513074,9.90348755253613,9.19013766465866,7.31521838975297,3.66356164612965,6.65672652417839,-1.42611685530706,-1.71613265110506,3.40119738166216,0.741937344729377,3.36729582998647,3.66356164612965,7.77106708606541,3.58351893845611,7.14677217945264
"2398","8352-DDCMXT-MW4",5,2,0,61,17,4,0,6,0,"$ 135,000.00",5.1,3.22218,3.66282,0,0,4,1,1,0,0,1,4,1,1,"$ 72,900.00",14,1,1,1,14,15,"$ 6,906.20",0,31,"$ 23.10","$ 299.15",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,0,0,0,0,0,13,1,0,1,0,1,135000,72900,6906,23,299,36,1153,36,1270,6.885,95,2722,1.92934513218062,4.55387689160054,7.90912218321141,11.8130300574206,11.1968439179968,8.84014587794994,3.13549421592915,5.70044357339069,1.17005814911613,1.29823334254013,1.79175946922805,1.62924053973028,2.63905732961526,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2399","8998-OWLWNR-QWN",4,1,0,32,20,3,0,3,0,"$ 66,000.00",15.1,2.44167,7.52433,0,0,4,3,0,3,0,0,2,1,0,"$ 31,900.00",23,1,1,1,14,10,"$ 3,007.30",1,37,"$ 16.95","$ 233.30",0,"$ -","$ -",0,1,"$ 24.50","$ 852.85",1,0,1,2,1,1,1,1,0,21,1,1,1,0,0,66000,31900,3007,16,233,36,1153,24,852,9.966,76,2238,2.29917929985921,4.33073334028633,7.71333788887187,11.0974100210086,10.3703612887729,8.00869818298853,2.77258872223978,5.4510384535657,0.892682231421803,2.0181417701261,1.09861228866811,2.71469474382088,2.63905732961526,3.58351893845611,7.05012252026906,3.17805383034795,6.74758652682932
"2400","8752-KNMEWM-MGM",3,1,1,19,11,4,0,0,0,"$ 23,000.00",25.9,1.119916,4.837084,1,0,3,0,0,0,0,1,2,1,0,"$ 14,000.00",18,1,0,0,1,8,"$ 2,895.30",1,22,"$ 20.10","$ 170.55",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,1,1,1,1,0,18,0,0,0,0,1,23000,14000,2895,20,170,36,1153,36,1270,5.957,92,2593,1.78456699864655,4.52178857704904,7.86057078553866,10.0432494949113,9.5468126085974,7.9707403900071,2.99573227355399,5.13579843705026,0.113253682494362,1.57631205982609,-Inf,3.25424296870549,0,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2401","9132-NOJRIF-5C2",3,1,1,27,8,3,0,3,0,"$ 24,000.00",17.6,0.405504,3.818496,1,1,1,2,0,0,2,0,3,1,0,"$ 9,800.00",17,0,1,2,4,8,"$ 1,623.20",0,10,"$ 16.95","$ 50.40",0,"$ -","$ -",0,0,"$ -","$ -",0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,24000,9800,1623,16,50,36,1153,36,1270,4.224,88,2473,1.44078254640396,4.47733681447821,7.81318726752142,10.0858091093301,9.19013766465866,7.39203156751459,2.77258872223978,3.91202300542815,-0.902624541110341,1.339856627814,1.09861228866811,2.86789890204411,1.38629436111989,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"2402","5812-TZBNYC-LJ3",4,5,0,66,17,4,0,5,0,"$ 59,000.00",12.1,2.034615,5.104385,0,1,1,1,1,0,0,1,5,1,1,"$ 29,000.00",26,0,0,1,21,11,"$ 5,611.60",1,45,"$ 38.10","$ 578.60",1,"$ 25.20","$ 1,068.95",1,0,"$ -","$ -",0,0,0,0,1,0,1,1,0,31,0,0,0,0,1,59000,29000,5611,38,578,25,1068,36,1270,7.139,99,2916,1.96557271052032,4.59511985013459,7.97796809312855,10.9852927228879,10.2750511089686,8.63248423575097,3.63758615972639,6.35957386867238,0.710306611806837,1.63009997423219,1.6094379124341,2.4932054526027,3.04452243772342,3.2188758248682,6.97354301952014,3.58351893845611,7.14677217945264
"2403","1154-RZMZMA-P10",2,3,1,29,18,4,0,1,0,"$ 22,000.00",7.3,1.217348,0.388652,0,1,3,3,0,0,3,1,1,1,0,"$ 11,900.00",26,0,1,0,7,9,"$ 2,458.40",0,34,"$ 25.80","$ 239.40",1,"$ 24.90","$ 762.05",0,0,"$ -","$ -",0,0,1,4,0,0,0,1,1,29,1,0,0,0,0,22000,11900,2458,25,239,24,762,36,1270,1.606,85,2271,0.47374661552457,4.44265125649032,7.72797554210556,9.99879773234045,9.38429367909962,7.80710329012598,3.2188758248682,5.47646355193151,0.196674722184805,-0.945070937300881,0,1.98787434815435,1.94591014905531,3.17805383034795,6.63594655568665,3.58351893845611,7.14677217945264
"2404","6564-EJYZIH-F9K",3,1,0,20,13,4,0,0,0,"$ 25,000.00",2.2,0.26675,0.28325,0,1,1,4,0,0,0,0,1,1,1,"$ 12,500.00",22,0,0,4,2,14,"$ 1,848.70",1,9,"$ 8.55","$ 32.00",1,"$ 36.25","$ 316.25",1,1,"$ 35.35","$ 266.95",0,1,1,3,1,1,1,1,0,12,1,1,1,1,0,25000,12500,1848,8,32,36,316,35,266,0.55,79,614,-0.59783700075562,4.36944785246702,6.41999492814714,10.1266311038503,9.43348392329039,7.52185925220163,2.07944154167984,3.46573590279973,-1.32144338880027,-1.26142537907402,-Inf,0.78845736036427,0.693147180559945,3.58351893845611,5.75574221358691,3.55534806148941,5.5834963087817
"2405","8528-LRYUTI-DMW",5,4,1,57,18,4,0,6,0,"$ 31,000.00",17.4,1.05183,4.34217,0,0,2,6,3,0,0,1,1,1,0,"$ 18,300.00",41,1,1,1,12,16,"$ 5,302.50",0,27,"$ 22.20","$ 193.00",1,"$ 35.70","$ 966.80",0,1,"$ 26.85","$ 715.35",1,1,0,3,0,0,0,0,1,26,1,1,1,0,0,31000,18300,5302,22,193,35,966,26,715,5.394,83,1874,1.68528722471754,4.4188406077966,7.53583046279837,10.3417424834673,9.81465633882951,8.57583938684897,3.09104245335832,5.26269018890489,0.050531504299148,1.46837422315396,1.79175946922805,2.85647020622048,2.484906649788,3.55534806148941,6.87316383421252,3.25809653802148,6.57228254269401
